"種別","知覚可能","操作可能","理解可能","堅ろう（牢）","JIS","ガイドライン(ヘルプ)","達成方法","達成方法(ヘルプ)","行番号","内容"
"問題の可能性大","-2","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","","フォントサイズは相対的な大きさで指定してください。(https://www.saichu.jp/wp/wp-includes/css/dist/block-library/style.min.css?ver=5.2.11, セレクタ="".block-editor-block-list__layout .reusable-block-edit-panel .reusable-block-edit-panel__title"", "".has-large-font-size"", "".wp-block-rss__item-publish-date"", "".has-medium-font-size"", "".is-larger-text"", "".wp-block-separator.is-style-dots::before"", "".wp-block-latest-comments__comment-excerpt p"", "".wp-block-gallery .blocks-gallery-item figcaption"", "".wp-block-rss__item-author"", "".wp-block-pullquote.alignright p"", "".wp-block-pullquote.is-style-solid-color blockquote p"", "".wp-block-pullquote p"", "".wp-block-cover::after"", "".wp-block-gallery .blocks-gallery-image figcaption"", "".wp-block-latest-comments__comment"", "".wp-block-quote.is-large p"", "".wp-block-quote.is-style-large p"", "".wp-block-quote.is-style-large footer"", "".wp-block-image figcaption"", "".wp-block-quote.is-large footer"", "".wp-block-audio figcaption"", "".wp-block-embed figcaption"", "".is-small-text"", "".is-large-text"", "".wp-block-quote.is-style-large cite"", "".has-regular-font-size"", "".wp-block-video figcaption"", "".wp-block-latest-posts__post-date"", "".is-regular-text"", "".wp-block-cover-image::after"", "".wp-block-latest-comments__comment-date"", "".has-normal-font-size"", "".has-larger-font-size"", "".has-small-font-size"", "".wp-block-quote.is-large cite"", "".block-editor-block-list__layout .reusable-block-edit-panel"", "".wp-block-button__link"", "".wp-block-file .wp-block-file__button"", "".has-huge-font-size"", "".wp-block-pullquote.alignleft p"")"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/home.css, セレクタ="".nowInfo__header"", "".nowInfo__today"", "".entrance__ctgs__item--business"", "".entrance__ctgs__item--recruit"", "".entrance__ctgs__item--customer"", "".homeNews__date"", "".homePickupNews__date"", "".komariPanels__nav__item--current"") "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","背景色のみが指定されている可能性があります。十分なコントラスト比となる文字色を指定するようにして下さい。 また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/home.css, セレクタ="".homePickupNews__item::after"", "".homeContent__cont .komariPanel .link"", "".homePickupNews::after"", "".opening__bg"", "".komariPanels__nav__item--current::after"") "
"要判断箇所","0","0","0","0","A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","G14, G182, G205","http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","もし、配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/home.css, セレクタ="".komarication__question__num"")"
"問題の可能性大","-2","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","","フォントサイズは相対的な大きさで指定してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/home.css, セレクタ="".komarication__ttl"", "".homeNews__date"", "".homePickupNews__date"", "".nowInfo__time__val"")"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/common.css?21011201, セレクタ="".panel--red"", "".sidebar__en"", "".spMenu__ctgs__item--business"", "".gnav__ctgs__item--recruit"", ""legend"", "".contentMv__ctg"", "".footer__copyright"", "".gnav__wrap--recruit .gnav__ctgs__item"", "".contentHeader__path__item"", "".news__date"", "".spMenu__wrap--recruit .spMenu__item"", ""body"", "".gnav__name__item--business"", "".gnav__all"", "".gnav__ctgs__item--business"", "".panel--blue"", "".spMenu__ctgs__item--recruit"", "".spHeader__panel--business .spHeader__all"", "".gnav__name__item--recruit"", "".gnav__wrap--business .gnav__ctgs__item"", "".newsList__date"", ""html"", "".spHeader__panel--recruit .spHeader__all"", "".contentMv__en"", ""a"", "".spMenu__wrap--business .spMenu__item"", "".link--wh .link__a"", "".spHeader__all"", "".spMenu__ctgs__item--customer"", "".contentLocation__map"", "".nav__copyright"", "".gnav__wrap--business .gnav__all"", "".panel--gray"", "".gnav__wrap--recruit .gnav__all"", "".footer__notice"") "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","背景色のみが指定されている可能性があります。十分なコントラスト比となる文字色を指定するようにして下さい。 また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/common.css?21011201, セレクタ="".moduleTable .mts--light"", "".module--box"", "".moduleTable table"", "".moduleTable th"", "".header__nav__a::after"", "".contentMv__en__line::after"", "".contentMv__copy__line::after"", ""::selection"", "".panel--blue::after"", "".moduleEmphasis__txt"", "".panel::after"", "".link--complete .link__a"", "".bg--time_1::before"", "".bg--time_2::after"", "".bg--time_1::after"", "".bg--time_3::after"", "".footer"", "".bg--time_2::before"", "".link--complete .link__a:hover"", "".bg--time_3::before"", "".bg--time_4::before"", "".bg--time_4::after"", "".panel--red::after"", "".panel--gray::after"", "".tabNav__item__a"") "
"要判断箇所","0","0","0","0","A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","G14, G182, G205","http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","もし、配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/common.css?21011201, セレクタ="".floorNav__item--current .floorNav__item__a"", "".tabNav__item--current .tabNav__item__a"", "".link--wh .link__a:hover"", "".tabNav__item--current .tabNav__item__a:hover"", "".moduleQA__q::before"", "".floorNav__item__a:hover"", "".link__a:hover"", "".tabNav__item__a:hover"", ""html"", "".moduleTable__nav"")"
"問題の可能性大","-2","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","","フォントサイズは相対的な大きさで指定してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/common.css?21011201, セレクタ="".sidebar__en"", ""select"", "".contentMv__copy__char"", "".panel__en"", "".contentLocation__hospital"", "".contentMv__ctg"", "".panel__ttl"", "".contentMv__en__char"", ""textarea"", "".contentHeader__path__item"", "".news__date"", ""body"", "".gnav__all"", "".menu__info__ttl"", "".moduleContent__return"", "".floor__ttl"", "".header__app"", "".moduleContent__ttl"", "".nes__month__ttl"", "".header__app__en"", "".nes__season__ttl"", "".newsList__date"", ""html"", "".contentMv__copy__line"", "".contentHeader__ttl"", "".footer__sns__txt"", "".footer__intra__a"", "".contentMv__en"", "".moduleEmphasis__txt"", "".contentLocation__floor"", "".menu__app__en"", "".moduleProf__name__en"", "".footer__sub__item"", "".sidebar__copy"", ""input"", "".contentLocation__map"", "".moduleContent__outerTtl"", "".header__info__ttl"", "".nav__copyright"", "".contentLocation__area"", "".nav__donation__txt"", "".schedule__ttl"", "".gnav__item"", "".footer__notice"", "".menu__app"", "".moduleProf__name__ja"")"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/plugins/mts-simple-booking/css/mtssb-front.css?ver=5.2.11, セレクタ="".week-title.sun"", "".day-box.holiday .day-number"", ""caption.sat"", "".mix-calendar .header-row .sun"", "".day-box.sat .day-number"", "".week-title.sat"", "".list-header.holiday"", "".content-form .error-message"", "".mix-calendar .header-row .sat"", "".content-form .required"", "".calendar-time-disable"", "".day-box.sun .day-number"", "".list-header.sun"", "".calendar-mark"", "".list-box.holiday"", "".calendar-time-mark"", "".mix-widget-calendar .header-row .sun"", "".list-header.sat"", ""caption.holiday"", "".mix-widget-calendar .header-row .sat"", ""caption.sun"") "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","背景色のみが指定されている可能性があります。十分なコントラスト比となる文字色を指定するようにして下さい。 また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/plugins/mts-simple-booking/css/mtssb-front.css?ver=5.2.11, セレクタ=""#action-button-cover"", "".content-form .form-message.error"", "".day-box.no-day"", "".content-form .form-message"", "".day-box.today"") "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","背景色のみが指定されている可能性があります。十分なコントラスト比となる文字色を指定するようにして下さい。 また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/3d.css, セレクタ=""#bg3d_captionWrapper .bg3d_caption_inner_txt"", ""#loading"", ""#bg3d_caption_bg"", ""#loading .loaded"", ""#bg3d_captionWrapper .bg3d_caption_inner_close span"") "
"問題の可能性大","-2","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","","フォントサイズは相対的な大きさで指定してください。(https://www.saichu.jp/wp/wp-content/themes/saichu2019/assets/css/3d.css, セレクタ=""#bg3d_captionWrapper .bg3d_caption_inner_txt"")"
"要判断箇所","0","0","0","0","A: 2.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/keyboard-operation-trapping.html","G21","http://waic.jp/docs/WCAG-TECHS/G21.html","","ユーザーがコンテンツ内に閉じ込められないこと確認してください。(JavaScript)"
"要判断箇所","0","0","0","0","A: 4.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-rsv.html","G10, G108, G135","http://waic.jp/docs/WCAG-TECHS/G10.html, http://waic.jp/docs/WCAG-TECHS/G108.html, http://waic.jp/docs/WCAG-TECHS/G135.html","92, 152, 165, 178, 195, 208, 221, 241, 254, 267, 284, 297, 310, 485, 489, 497, 501, 505, 509, 513, 517, 602, 606, 610, 614, 618, 622, 626, 631, 635, 663, 694, 698, 702, 706, 710, 715, 738, 746, 754, 765, 792, 797, 816, 821, 837, 842, 851, 866, 870, 874, 878, 884, 888, 892, 896, 1453, 1456, 1462, 1470, 1478, 1486, 1494, 1502, 1510, 1518, 1799, 1804, 1811, 1820, 1829, 1838, 1847, 1856, 1864, 1872, 2024, 2027, 2033, 2041, 2049, 2057, 2065, 2073, 2081, 2089","各技術で定められたマークアップやアクセシビリティAPIを用いて名前、役割および状態をユーザーエージェントに提供してください.(SVG)"
"手動確認","0","0","0","0","AA: 3.2.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-locations.html","G61","http://waic.jp/docs/WCAG-TECHS/G61.html","","サイト内で統一したナビゲーションを提供していることを確認してください"
"手動確認","0","0","0","0","AA: 3.2.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-functionality.html","G197","http://waic.jp/docs/WCAG-TECHS/G197.html","","情報提示のスタイルが統一されているか確認してください"
"手動確認","0","0","0","0","AA: 3.3.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/minimize-error-reversible.html","G98, G99, G155, G164, G168","http://waic.jp/docs/WCAG-TECHS/G155.html, http://waic.jp/docs/WCAG-TECHS/G164.html, http://waic.jp/docs/WCAG-TECHS/G168.html, http://waic.jp/docs/WCAG-TECHS/G98.html, http://waic.jp/docs/WCAG-TECHS/G99.html","","ユーザが操作を誤った場合でも、元の状態に戻すことが出来る手段が提供されていることを確認してください"
"手動確認","0","0","0","0","A: 1.3.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/content-structure-separation-understanding.html","G96","http://waic.jp/docs/WCAG-TECHS/G96.html","","ページの内容を理解・操作するために必要な情報が、コンテンツの形や位置だけに依存していないか確認してください"
"手動確認","0","0","0","0","A: 4.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-rsv.html","G135","http://waic.jp/docs/WCAG-TECHS/G135.html","","ウェブコンテンツ技術のアクセシビリティAPIを用いて、名前及び役割をUAに提供し、利用者が設定可能なプロパティを直接設定可能にし、変化を通知していることを確認して下さい"
"手動確認","0","0","0","0","A: 4.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-rsv.html","G10","http://waic.jp/docs/WCAG-TECHS/G10.html","","識別名及び役割を取得し、利用者が設定可能なプロパティを直接設定可能にし、変化を通知するためにユーザーエージェントが動作する、プラットフォームのアクセシビリティAPI機能をサポートするウェブコンテンツ技術を用いて、コンポーネントを作成していることを確認して下さい"
"手動確認","0","0","0","0","A: 4.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-parses.html","H75","http://waic.jp/docs/WCAG-TECHS/H75.html","","ウェブページに含まれる、XMLベースのマークアップ言語(XHTML, SVG, SMILなど)で記述されたすべてのコンテンツに対して、それらが整形式のXML文書であることを確認して下さい。"
"手動確認","0","0","0","0","A: 4.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-parses.html","H88","http://waic.jp/docs/WCAG-TECHS/H88.html","","可能であれば、完全に仕様に準じてHTMLを用いることを検討してください。"
"手動確認","0","0","0","0","AA: 1.4.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html","G18, G145, G148, G174","http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G148.html, http://waic.jp/docs/WCAG-TECHS/G174.html, http://waic.jp/docs/WCAG-TECHS/G18.html","","テキスト及び画像化された文字の視覚的な表現には、十分なコントラスト比をもたせていることをロービジョンモードを使用して確認して下さい （次の場合を除く： 大きな文字、付随的、ロゴタイプ）"
"手動確認","0","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C28, G142, G146, G178, G179, SCR34","http://waic.jp/docs/WCAG-TECHS/C28.html, http://waic.jp/docs/WCAG-TECHS/G142.html, http://waic.jp/docs/WCAG-TECHS/G146.html, http://waic.jp/docs/WCAG-TECHS/G178.html, http://waic.jp/docs/WCAG-TECHS/G179.html, http://waic.jp/docs/WCAG-TECHS/SCR34.html","","キャプション及び画像化された文字を除き、コンテンツ又は機能を損なうことなく、テキストを支援技術なしで 200％ までサイズ変更できることを確認して下さい。"
"手動確認","0","0","0","0","AA: 1.4.5","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-text-presentation.html","C22, C30, G140","http://waic.jp/docs/WCAG-TECHS/C22.html, http://waic.jp/docs/WCAG-TECHS/C30.html, http://waic.jp/docs/WCAG-TECHS/G140.html","","使用しているウェブコンテンツ技術で意図した視覚的な表現が可能である場合は、画像化された文字ではなくテキストを用いて情報を伝えていることを確認して下さい。"
"手動確認","0","0","0","0","AA: 2.4.5","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-mult-loc.html","G63, G64, G125, G126, G161, G185","http://waic.jp/docs/WCAG-TECHS/G125.html, http://waic.jp/docs/WCAG-TECHS/G126.html, http://waic.jp/docs/WCAG-TECHS/G161.html, http://waic.jp/docs/WCAG-TECHS/G185.html, http://waic.jp/docs/WCAG-TECHS/G63.html, http://waic.jp/docs/WCAG-TECHS/G64.html","","ウェブページがプロセスの結果又はプロセスの中の一つのステップである場合を除き、ウェブページ一式の中からあるウェブページに到達することのできる複数の手段があることを確認して下さい。"
"手動確認","0","0","0","0","AA: 2.4.7","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-focus-visible.html","C15, FLASH20, G149, G165, G195, SCR31","http://waic.jp/docs/WCAG-TECHS/C15.html, http://waic.jp/docs/WCAG-TECHS/FLASH20.html, http://waic.jp/docs/WCAG-TECHS/G149.html, http://waic.jp/docs/WCAG-TECHS/G165.html, http://waic.jp/docs/WCAG-TECHS/G195.html, http://waic.jp/docs/WCAG-TECHS/SCR31.html","","キーボード操作が可能なユーザインタフェースには、キーボード・フォーカスの状態が視覚的に認識できる操作モードがあることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/meaning-other-lang-id.html","FLASH13, H58","http://waic.jp/docs/WCAG-TECHS/FLASH13.html, http://waic.jp/docs/WCAG-TECHS/H58.html","","固有名詞、技術用語、どの言語なのか不明な語句、及びすぐ前後にあるテキストの言語の一部になっている単語又は語句を除いて、コンテンツの一節又は語句それぞれの自然言語がどの言語であるかを、プログラムが解釈可能であることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.2.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-locations.html","G61","http://waic.jp/docs/WCAG-TECHS/G61.html","","利用者が変更した場合を除き、ウェブページ一式の中にある複数のウェブページ上で繰り返されているナビゲーションのメカニズムが、繰り返されるたびに 相対的に同じ順序で提供されていることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.2.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-functionality.html","G197","http://waic.jp/docs/WCAG-TECHS/G197.html","","ウェブページ一式の中で同じ機能性を有するコンポーネントは、一貫して識別できることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.3.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/minimize-error-suggestions.html","FLASH12, G83, G84, G85, G177, SCR18, SCR32","http://waic.jp/docs/WCAG-TECHS/FLASH12.html, http://waic.jp/docs/WCAG-TECHS/G177.html, http://waic.jp/docs/WCAG-TECHS/G83.html, http://waic.jp/docs/WCAG-TECHS/G84.html, http://waic.jp/docs/WCAG-TECHS/G85.html, http://waic.jp/docs/WCAG-TECHS/SCR18.html, http://waic.jp/docs/WCAG-TECHS/SCR32.html","","入力エラーが自動的に発見された場合は、その修正方法が明らかであれば、その方法を利用者に提示していることを確認して下さい。（セキュリティ又はコンテンツの目的を損なう場合を除く。）"
"手動確認","0","0","0","0","AA: 3.3.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/minimize-error-reversible.html","G98, G99, G155, G164, G168","http://waic.jp/docs/WCAG-TECHS/G155.html, http://waic.jp/docs/WCAG-TECHS/G164.html, http://waic.jp/docs/WCAG-TECHS/G168.html, http://waic.jp/docs/WCAG-TECHS/G98.html, http://waic.jp/docs/WCAG-TECHS/G99.html","","利用者にとって法的な義務もしくは金銭的な取引が生じる、利用者が自分で制御可能なデータ・ストレージ・システム上のデータを変更もしくは削除する、又は利用者が試験の解答を送信するウェブページでは、 取消、チェック、確認のいずれかを実施できることを確認してください。"
"手動確認","0","0","0","0","A: 1.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/text-equiv-all.html","C9, G68, G73, G74, G92, G95, G100, G143, G144, G196","http://waic.jp/docs/WCAG-TECHS/C9.html, http://waic.jp/docs/WCAG-TECHS/G100.html, http://waic.jp/docs/WCAG-TECHS/G143.html, http://waic.jp/docs/WCAG-TECHS/G144.html, http://waic.jp/docs/WCAG-TECHS/G196.html, http://waic.jp/docs/WCAG-TECHS/G68.html, http://waic.jp/docs/WCAG-TECHS/G73.html, http://waic.jp/docs/WCAG-TECHS/G74.html, http://waic.jp/docs/WCAG-TECHS/G92.html, http://waic.jp/docs/WCAG-TECHS/G95.html","","利用者に提示されるすべての非テキストコンテンツに対して、状況に応じて、同等の目的を果たす代替テキストを提供していることを確認して下さい。"
"手動確認","0","0","0","0","A: 1.3.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/content-structure-separation-programmatic.html","G115, G117, G138, G140, G205, H48, H49, H51, SCR21","http://waic.jp/docs/WCAG-TECHS/G115.html, http://waic.jp/docs/WCAG-TECHS/G117.html, http://waic.jp/docs/WCAG-TECHS/G138.html, http://waic.jp/docs/WCAG-TECHS/G140.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html, http://waic.jp/docs/WCAG-TECHS/H48.html, http://waic.jp/docs/WCAG-TECHS/H49.html, http://waic.jp/docs/WCAG-TECHS/H51.html, http://waic.jp/docs/WCAG-TECHS/SCR21.html","","表現を通じて伝達されている情報、 構造、関係性は、プログラムが解釈可能であるか、テキストで提供されていることを確認してください。 "
"手動確認","0","0","0","0","A: 1.3.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/content-structure-separation-sequence.html","C27, G57, H34, H56","http://waic.jp/docs/WCAG-TECHS/C27.html, http://waic.jp/docs/WCAG-TECHS/G57.html, http://waic.jp/docs/WCAG-TECHS/H34.html, http://waic.jp/docs/WCAG-TECHS/H56.html","","コンテンツの提供順序がその意味に影響を及ぼす場合には、正確な読み上げ順序をプログラムが解釈可能であることを確認してください。"
"手動確認","0","0","0","0","A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","G183","http://waic.jp/docs/WCAG-TECHS/G183.html","","色の違いだけで示されているリンク又はコントロールは、その文字色と周囲にあるテキストとのコントラスト比を 3:1 以上にし、フォーカスを受け取ったときには視覚的な手がかりを補足して強調されていることを確認してください。"
"手動確認","0","0","0","0","A: 2.2.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/time-limits-required-behaviors.html","G4, G133, G180, G198, SCR1, SCR16, SCR33, SCR36","http://waic.jp/docs/WCAG-TECHS/G133.html, http://waic.jp/docs/WCAG-TECHS/G180.html, http://waic.jp/docs/WCAG-TECHS/G198.html, http://waic.jp/docs/WCAG-TECHS/G4.html, http://waic.jp/docs/WCAG-TECHS/SCR1.html, http://waic.jp/docs/WCAG-TECHS/SCR16.html, http://waic.jp/docs/WCAG-TECHS/SCR33.html, http://waic.jp/docs/WCAG-TECHS/SCR36.html","","コンテンツに制限時間が設定されている場合には、利用者が解除・調整・延長することを可能にしてください。（次の例外を除く： リアルタイム，必要不可欠，制限時間が20時間よりも長い）"
"手動確認","0","0","0","0","A: 2.2.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/time-limits-pause.html","G4, G186, G191, SCR22, SCR33","http://waic.jp/docs/WCAG-TECHS/G186.html, http://waic.jp/docs/WCAG-TECHS/G191.html, http://waic.jp/docs/WCAG-TECHS/G4.html, http://waic.jp/docs/WCAG-TECHS/SCR22.html, http://waic.jp/docs/WCAG-TECHS/SCR33.html","","動きのある、点滅している、スクロールする、又は自動更新する情報に対しては、必要に応じてそれを利用者がそれを一時停止、停止、非表示にする（もしくは、自動更新の頻度を調整する）メカニズムが提供されていることを確認してください。"
