"種別","知覚可能","操作可能","理解可能","堅ろう（牢）","JIS","ガイドライン(ヘルプ)","達成方法","達成方法(ヘルプ)","行番号","内容"
"手動確認","0","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C28, G142, G146, G178, G179, SCR34","http://waic.jp/docs/WCAG-TECHS/C28.html, http://waic.jp/docs/WCAG-TECHS/G142.html, http://waic.jp/docs/WCAG-TECHS/G146.html, http://waic.jp/docs/WCAG-TECHS/G178.html, http://waic.jp/docs/WCAG-TECHS/G179.html, http://waic.jp/docs/WCAG-TECHS/SCR34.html","","キャプション及び画像化された文字を除き、コンテンツ又は機能を損なうことなく、テキストを支援技術なしで 200％ までサイズ変更できることを確認して下さい。"
"手動確認","0","0","0","0","AA: 1.4.5","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-text-presentation.html","C22, C30, G140","http://waic.jp/docs/WCAG-TECHS/C22.html, http://waic.jp/docs/WCAG-TECHS/C30.html, http://waic.jp/docs/WCAG-TECHS/G140.html","","使用しているウェブコンテンツ技術で意図した視覚的な表現が可能である場合は、画像化された文字ではなくテキストを用いて情報を伝えていることを確認して下さい。"
"手動確認","0","0","0","0","AA: 2.4.5","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-mult-loc.html","G63, G64, G125, G126, G161, G185","http://waic.jp/docs/WCAG-TECHS/G125.html, http://waic.jp/docs/WCAG-TECHS/G126.html, http://waic.jp/docs/WCAG-TECHS/G161.html, http://waic.jp/docs/WCAG-TECHS/G185.html, http://waic.jp/docs/WCAG-TECHS/G63.html, http://waic.jp/docs/WCAG-TECHS/G64.html","","ウェブページがプロセスの結果又はプロセスの中の一つのステップである場合を除き、ウェブページ一式の中からあるウェブページに到達することのできる複数の手段があることを確認して下さい。"
"手動確認","0","0","0","0","AA: 2.4.7","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-focus-visible.html","C15, FLASH20, G149, G165, G195, SCR31","http://waic.jp/docs/WCAG-TECHS/C15.html, http://waic.jp/docs/WCAG-TECHS/FLASH20.html, http://waic.jp/docs/WCAG-TECHS/G149.html, http://waic.jp/docs/WCAG-TECHS/G165.html, http://waic.jp/docs/WCAG-TECHS/G195.html, http://waic.jp/docs/WCAG-TECHS/SCR31.html","","キーボード操作が可能なユーザインタフェースには、キーボード・フォーカスの状態が視覚的に認識できる操作モードがあることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/meaning-other-lang-id.html","FLASH13, H58","http://waic.jp/docs/WCAG-TECHS/FLASH13.html, http://waic.jp/docs/WCAG-TECHS/H58.html","","固有名詞、技術用語、どの言語なのか不明な語句、及びすぐ前後にあるテキストの言語の一部になっている単語又は語句を除いて、コンテンツの一節又は語句それぞれの自然言語がどの言語であるかを、プログラムが解釈可能であることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.2.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-locations.html","G61","http://waic.jp/docs/WCAG-TECHS/G61.html","","利用者が変更した場合を除き、ウェブページ一式の中にある複数のウェブページ上で繰り返されているナビゲーションのメカニズムが、繰り返されるたびに 相対的に同じ順序で提供されていることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.2.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-functionality.html","G197","http://waic.jp/docs/WCAG-TECHS/G197.html","","ウェブページ一式の中で同じ機能性を有するコンポーネントは、一貫して識別できることを確認して下さい。"
"手動確認","0","0","0","0","AA: 3.3.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/minimize-error-suggestions.html","FLASH12, G83, G84, G85, G177, SCR18, SCR32","http://waic.jp/docs/WCAG-TECHS/FLASH12.html, http://waic.jp/docs/WCAG-TECHS/G177.html, http://waic.jp/docs/WCAG-TECHS/G83.html, http://waic.jp/docs/WCAG-TECHS/G84.html, http://waic.jp/docs/WCAG-TECHS/G85.html, http://waic.jp/docs/WCAG-TECHS/SCR18.html, http://waic.jp/docs/WCAG-TECHS/SCR32.html","","入力エラーが自動的に発見された場合は、その修正方法が明らかであれば、その方法を利用者に提示していることを確認して下さい。（セキュリティ又はコンテンツの目的を損なう場合を除く。）"
"手動確認","0","0","0","0","AA: 3.3.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/minimize-error-reversible.html","G98, G99, G155, G164, G168","http://waic.jp/docs/WCAG-TECHS/G155.html, http://waic.jp/docs/WCAG-TECHS/G164.html, http://waic.jp/docs/WCAG-TECHS/G168.html, http://waic.jp/docs/WCAG-TECHS/G98.html, http://waic.jp/docs/WCAG-TECHS/G99.html","","利用者にとって法的な義務もしくは金銭的な取引が生じる、利用者が自分で制御可能なデータ・ストレージ・システム上のデータを変更もしくは削除する、又は利用者が試験の解答を送信するウェブページでは、 取消、チェック、確認のいずれかを実施できることを確認してください。"
"手動確認","0","0","0","0","A: 1.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/text-equiv-all.html","C9, G68, G73, G74, G92, G95, G100, G143, G144, G196","http://waic.jp/docs/WCAG-TECHS/C9.html, http://waic.jp/docs/WCAG-TECHS/G100.html, http://waic.jp/docs/WCAG-TECHS/G143.html, http://waic.jp/docs/WCAG-TECHS/G144.html, http://waic.jp/docs/WCAG-TECHS/G196.html, http://waic.jp/docs/WCAG-TECHS/G68.html, http://waic.jp/docs/WCAG-TECHS/G73.html, http://waic.jp/docs/WCAG-TECHS/G74.html, http://waic.jp/docs/WCAG-TECHS/G92.html, http://waic.jp/docs/WCAG-TECHS/G95.html","","利用者に提示されるすべての非テキストコンテンツに対して、状況に応じて、同等の目的を果たす代替テキストを提供していることを確認して下さい。"
"手動確認","0","0","0","0","A: 1.3.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/content-structure-separation-programmatic.html","G115, G117, G138, G140, G205, H48, H49, H51, SCR21","http://waic.jp/docs/WCAG-TECHS/G115.html, http://waic.jp/docs/WCAG-TECHS/G117.html, http://waic.jp/docs/WCAG-TECHS/G138.html, http://waic.jp/docs/WCAG-TECHS/G140.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html, http://waic.jp/docs/WCAG-TECHS/H48.html, http://waic.jp/docs/WCAG-TECHS/H49.html, http://waic.jp/docs/WCAG-TECHS/H51.html, http://waic.jp/docs/WCAG-TECHS/SCR21.html","","表現を通じて伝達されている情報、 構造、関係性は、プログラムが解釈可能であるか、テキストで提供されていることを確認してください。 "
"手動確認","0","0","0","0","A: 1.3.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/content-structure-separation-sequence.html","C27, G57, H34, H56","http://waic.jp/docs/WCAG-TECHS/C27.html, http://waic.jp/docs/WCAG-TECHS/G57.html, http://waic.jp/docs/WCAG-TECHS/H34.html, http://waic.jp/docs/WCAG-TECHS/H56.html","","コンテンツの提供順序がその意味に影響を及ぼす場合には、正確な読み上げ順序をプログラムが解釈可能であることを確認してください。"
"手動確認","0","0","0","0","A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","G183","http://waic.jp/docs/WCAG-TECHS/G183.html","","色の違いだけで示されているリンク又はコントロールは、その文字色と周囲にあるテキストとのコントラスト比を 3:1 以上にし、フォーカスを受け取ったときには視覚的な手がかりを補足して強調されていることを確認してください。"
"手動確認","0","0","0","0","A: 2.2.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/time-limits-required-behaviors.html","G4, G133, G180, G198, SCR1, SCR16, SCR33, SCR36","http://waic.jp/docs/WCAG-TECHS/G133.html, http://waic.jp/docs/WCAG-TECHS/G180.html, http://waic.jp/docs/WCAG-TECHS/G198.html, http://waic.jp/docs/WCAG-TECHS/G4.html, http://waic.jp/docs/WCAG-TECHS/SCR1.html, http://waic.jp/docs/WCAG-TECHS/SCR16.html, http://waic.jp/docs/WCAG-TECHS/SCR33.html, http://waic.jp/docs/WCAG-TECHS/SCR36.html","","コンテンツに制限時間が設定されている場合には、利用者が解除・調整・延長することを可能にしてください。（次の例外を除く： リアルタイム，必要不可欠，制限時間が20時間よりも長い）"
"手動確認","0","0","0","0","A: 2.2.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/time-limits-pause.html","G4, G186, G191, SCR22, SCR33","http://waic.jp/docs/WCAG-TECHS/G186.html, http://waic.jp/docs/WCAG-TECHS/G191.html, http://waic.jp/docs/WCAG-TECHS/G4.html, http://waic.jp/docs/WCAG-TECHS/SCR22.html, http://waic.jp/docs/WCAG-TECHS/SCR33.html","","動きのある、点滅している、スクロールする、又は自動更新する情報に対しては、必要に応じてそれを利用者がそれを一時停止、停止、非表示にする（もしくは、自動更新の頻度を調整する）メカニズムが提供されていることを確認してください。"
"手動確認","0","0","0","0","A: 2.3.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/seizure-does-not-violate.html","G15, G19, G176","http://waic.jp/docs/WCAG-TECHS/G15.html, http://waic.jp/docs/WCAG-TECHS/G176.html, http://waic.jp/docs/WCAG-TECHS/G19.html","","ウェブページ上に閃光が存在する場合は、どの1秒間においても3回以下である、又は一般閃光閾値及び赤色閃光閾値を下回っていることを確認してください。"
"手動確認","0","0","0","0","A: 2.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-skip.html","G123, H50, H69, H70, SCR28","http://waic.jp/docs/WCAG-TECHS/G123.html, http://waic.jp/docs/WCAG-TECHS/H50.html, http://waic.jp/docs/WCAG-TECHS/H69.html, http://waic.jp/docs/WCAG-TECHS/H70.html, http://waic.jp/docs/WCAG-TECHS/SCR28.html","","繰り返されるブロックが存在する場合は、スキップ可能な方法でグループ化されていることを確認してください。"
"手動確認","0","0","0","0","A: 2.4.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html","G88","http://waic.jp/docs/WCAG-TECHS/G88.html","","ページのタイトルがページの内容を表しており、そのタイトルによってウェブページを特定できることを確認してください。"
"手動確認","0","0","0","0","A: 2.4.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-focus-order.html","C27, G59, H4, SCR26, SCR27, SCR37","http://waic.jp/docs/WCAG-TECHS/C27.html, http://waic.jp/docs/WCAG-TECHS/G59.html, http://waic.jp/docs/WCAG-TECHS/H4.html, http://waic.jp/docs/WCAG-TECHS/SCR26.html, http://waic.jp/docs/WCAG-TECHS/SCR27.html, http://waic.jp/docs/WCAG-TECHS/SCR37.html","","ナビゲーションの順序が意味又は操作に影響を及ぼす場合、フォーカス可能なコンポーネントは意味及び操作性を保持した順序でフォーカスを受け取ることを確認してください。"
"手動確認","0","0","0","0","A: 2.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/navigation-mechanisms-refs.html","C7, G53, G91, G189, H33, H77, H78, H79, H80, H81, SCR30","http://waic.jp/docs/WCAG-TECHS/C7.html, http://waic.jp/docs/WCAG-TECHS/G189.html, http://waic.jp/docs/WCAG-TECHS/G53.html, http://waic.jp/docs/WCAG-TECHS/G91.html, http://waic.jp/docs/WCAG-TECHS/H33.html, http://waic.jp/docs/WCAG-TECHS/H77.html, http://waic.jp/docs/WCAG-TECHS/H78.html, http://waic.jp/docs/WCAG-TECHS/H79.html, http://waic.jp/docs/WCAG-TECHS/H80.html, http://waic.jp/docs/WCAG-TECHS/H81.html, http://waic.jp/docs/WCAG-TECHS/SCR30.html","","リンクの目的が、リンクのテキスト、もしくはプログラムが解釈可能なリンクの文脈をリンクのテキストとあわせたものから解釈できることを確認してください。（リンクの目的が一般的にみて利用者にとって曖昧な場合を除く。）"
"手動確認","0","0","0","0","A: 3.2.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-receive-focus.html","G107","http://waic.jp/docs/WCAG-TECHS/G107.html","","いずれのコンポーネントも、フォーカスを受け取ったときに 状況の変化を引き起こさないことを確認してください。"
"手動確認","0","0","0","0","A: 4.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-parses.html","H74, H93, H94","http://waic.jp/docs/WCAG-TECHS/H74.html, http://waic.jp/docs/WCAG-TECHS/H93.html, http://waic.jp/docs/WCAG-TECHS/H94.html","","開始タグ及び終了タグが仕様に準じて用いられており、IDの重複や、同一属性が複数回指定されたタグが存在しないことを確認してください。"
"手動確認","0","0","0","0","A: 2.1.1, A: 4.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/keyboard-operation-keyboard-operable.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-rsv.html","G108, H88, H91, SCR21","http://waic.jp/docs/WCAG-TECHS/G108.html, http://waic.jp/docs/WCAG-TECHS/H88.html, http://waic.jp/docs/WCAG-TECHS/H91.html, http://waic.jp/docs/WCAG-TECHS/SCR21.html","","マークアップを用いて名前及び役割をユーザーエージェントに提供し、利用者が設定可能なプロパティを直接設定可能にし、変化を通知していることを確認してください。（例： マークアップ言語（HTMLなど）で標準的なユーザーインタフェース・コンポーネント（HTMLのフォームコントロールなど）を使用する。）"
"手動確認","0","0","0","0","A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","G14, G111, G205","http://waic.jp/docs/WCAG-TECHS/G111.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","","情報を伝える画像の中で色を用いている場合、パターンやテキストを用いて色以外の方法でも情報を入手可能にしてください."
